WeatherCat Data Export created at 09:38:13 21-Sep-14



Data for West Mersea - St Peters follows.

Date, Conditions, Ext. temperature,Dew Point,Wind chill,Pressure,Wind speed (10 Min. average),Average wind direction,Precipitation per hour,Precipitation total,Ext. humidity,Int. humidity,Int. temperature,Wind gust (10 Mins)
2014-09-18T00:09:00,Heavy Clouds,14.9,14.7,14.9,1011.58,1.9,29,0.00,42.00,99,68.0,23.6,3.9,
2014-09-18T00:19:00,Heavy Clouds,14.9,14.7,14.9,1011.58,1.9,28,0.00,42.00,99,68.0,23.4,3.3,
2014-09-18T00:29:00,Heavy Clouds,14.8,14.6,14.8,1011.38,1.9,36,0.00,42.00,99,67.0,23.6,3.9,
2014-09-18T00:39:00,Heavy Clouds,14.7,14.5,14.7,1011.38,1.4,50,0.00,42.00,99,67.0,23.5,3.3,
2014-09-18T00:49:00,Heavy Clouds,14.7,14.5,14.7,1011.29,3.3,43,0.00,42.00,99,67.0,23.2,5.2,
2014-09-18T00:59:00,Heavy Clouds,14.8,14.6,14.8,1011.28,1.9,66,0.00,42.00,99,67.0,23.5,3.9,
2014-09-18T01:09:00,Heavy Clouds,15.0,14.8,15.0,1011.18,2.7,49,0.00,42.00,99,67.0,23.5,5.2,
2014-09-18T01:19:00,Heavy Clouds,15.1,14.9,15.1,1011.09,3.3,67,0.00,42.00,99,67.0,23.1,4.7,
2014-09-18T01:29:00,Heavy Clouds,15.1,14.9,15.1,1011.09,2.7,83,0.00,42.00,99,67.0,23.1,5.2,
2014-09-18T01:39:00,Heavy Clouds,15.2,15.0,15.2,1011.08,2.7,70,0.00,42.00,99,67.0,23.4,3.9,
2014-09-18T01:49:00,Heavy Clouds,15.2,15.0,15.2,1010.98,0.0,65,0.00,42.00,99,67.0,23.4,1.9,
2014-09-18T01:59:00,Heavy Clouds,15.3,15.1,15.3,1011.09,1.4,49,0.00,42.00,99,67.0,23.1,2.7,
2014-09-18T02:09:00,Heavy Clouds,15.3,15.1,15.3,1010.99,1.4,47,0.00,42.00,99,67.0,23.1,3.9,
2014-09-18T02:19:00,Heavy Clouds,15.4,15.2,15.4,1010.99,1.9,49,0.00,42.00,99,67.0,23.1,3.9,
2014-09-18T02:29:00,Heavy Clouds,15.4,15.2,15.4,1010.98,2.7,43,0.00,42.00,99,67.0,23.2,6.0,
2014-09-18T02:39:00,Heavy Clouds,15.4,15.2,15.4,1010.98,2.7,33,0.00,42.00,99,67.0,23.2,4.7,
2014-09-18T02:49:00,Heavy Clouds,15.5,15.3,15.5,1011.09,1.4,11,0.00,42.00,99,67.0,23.0,4.7,
2014-09-18T02:59:00,Heavy Clouds,15.5,15.3,15.5,1010.99,1.4,36,0.00,42.00,99,67.0,23.1,3.3,
2014-09-18T03:09:00,Heavy Clouds,15.5,15.3,15.5,1010.78,1.9,31,0.00,42.00,99,66.0,23.1,3.3,
2014-09-18T03:19:00,Heavy Clouds,15.5,15.3,15.5,1010.68,1.9,51,0.00,42.00,99,66.0,23.1,3.3,
2014-09-18T03:29:00,Heavy Clouds,15.5,15.3,15.5,1010.68,3.9,34,0.00,42.00,99,66.0,23.1,6.6,
2014-09-18T03:39:00,Heavy Clouds,15.5,15.3,15.5,1010.58,1.9,27,0.00,42.00,99,66.0,23.1,4.7,
2014-09-18T03:49:00,Heavy Clouds,15.5,15.3,15.5,1010.59,2.7,25,0.00,42.00,99,66.0,23.0,3.9,
2014-09-18T03:59:00,Heavy Clouds,15.5,15.3,15.5,1010.38,1.9,28,0.00,42.00,99,66.0,23.0,4.7,
2014-09-18T04:09:00,Heavy Clouds,15.5,15.3,15.5,1010.28,3.3,57,0.00,42.00,99,66.0,23.0,5.2,
2014-09-18T04:19:00,Heavy Clouds,15.5,15.3,15.5,1010.18,1.9,30,0.00,42.00,99,66.0,23.0,3.9,
2014-09-18T04:29:00,Heavy Clouds,15.5,15.3,15.5,1010.08,1.9,15,0.00,42.00,99,66.0,23.0,5.2,
2014-09-18T04:39:00,Heavy Clouds,15.5,15.3,15.5,1010.28,1.9,47,0.00,42.00,99,66.0,23.0,5.2,
2014-09-18T04:49:00,Heavy Clouds,15.4,15.2,15.4,1010.28,1.9,70,0.00,42.00,99,66.0,23.0,3.3,
2014-09-18T04:59:00,Heavy Clouds,15.4,15.2,15.4,1010.19,2.7,54,0.00,42.00,99,66.0,22.7,4.7,
2014-09-18T05:09:00,Heavy Clouds,15.4,15.2,15.4,1010.09,1.9,60,0.00,42.00,99,66.0,22.7,3.9,
2014-09-18T05:19:00,Heavy Clouds,15.4,15.2,15.4,1010.09,1.9,46,0.00,42.00,99,66.0,22.7,3.3,
2014-09-18T05:29:00,Heavy Clouds,15.3,15.1,15.3,1010.19,2.7,80,0.00,42.00,99,66.0,22.7,3.9,
2014-09-18T05:39:00,Heavy Clouds,15.3,15.1,15.3,1010.19,1.4,78,0.00,42.00,99,66.0,22.7,3.9,
2014-09-18T05:49:00,Heavy Clouds,15.3,15.1,15.3,1010.09,0.6,101,0.00,42.00,99,66.0,22.7,2.7,
2014-09-18T05:59:00,Heavy Clouds,15.2,15.0,15.2,1010.09,1.4,51,0.00,42.00,99,66.0,22.7,4.7,
2014-09-18T06:09:00,Heavy Clouds,15.2,15.0,15.2,1010.29,1.4,64,0.00,42.00,99,66.0,22.7,2.7,
2014-09-18T06:19:00,Heavy Clouds,15.3,15.1,15.3,1010.19,2.7,45,0.00,42.00,99,66.0,22.7,3.9,
2014-09-18T06:29:00,Heavy Clouds,15.3,15.1,15.3,1010.29,1.4,40,0.00,42.00,99,66.0,22.7,3.9,
2014-09-18T06:39:00,Heavy Clouds,15.3,15.1,15.3,1010.29,1.9,54,0.00,42.00,99,66.0,22.7,3.9,
2014-09-18T06:49:00,Heavy Clouds,15.3,15.1,15.3,1010.29,1.9,61,0.00,42.00,99,66.0,22.7,3.3,
2014-09-18T06:59:00,Heavy Clouds,15.3,15.1,15.3,1010.29,1.9,66,0.00,42.00,99,67.0,22.6,3.3,
2014-09-18T07:09:00,Heavy Clouds,15.4,15.2,15.4,1010.49,1.4,63,0.00,42.00,99,67.0,22.6,2.7,
2014-09-18T07:19:00,Heavy Clouds,15.3,15.1,15.3,1010.39,1.9,42,0.00,42.00,99,67.0,22.6,3.9,
2014-09-18T07:29:00,Heavy Clouds,15.4,15.2,15.4,1010.39,1.9,72,0.00,42.00,99,67.0,22.6,3.3,
2014-09-18T07:39:00,Heavy Clouds,15.5,15.3,15.5,1010.39,2.7,63,0.00,42.00,99,67.0,22.5,3.9,
2014-09-18T07:49:00,Heavy Clouds,15.6,15.4,15.6,1010.39,2.7,22,0.00,42.00,99,67.0,22.5,3.3,
2014-09-18T07:59:00,Heavy Clouds,15.7,15.5,15.7,1010.29,1.9,79,0.00,42.00,99,67.0,22.5,3.3,
2014-09-18T08:09:00,Heavy Clouds,15.8,15.6,15.8,1010.49,1.9,76,0.00,42.00,99,67.0,22.5,3.3,
2014-09-18T08:19:00,Heavy Clouds,15.8,15.6,15.8,1010.49,1.9,46,0.00,42.00,99,67.0,22.5,4.7,
2014-09-18T08:29:00,Heavy Clouds,16.1,15.8,16.1,1010.49,1.4,64,0.00,42.00,98,67.0,22.5,3.3,
2014-09-18T08:39:00,Heavy Clouds,16.6,16.3,16.6,1010.59,1.9,66,0.00,42.00,98,67.0,22.5,3.3,
2014-09-18T08:49:00,Heavy Clouds,17.2,16.7,17.2,1010.59,2.7,67,0.00,42.00,97,67.0,22.4,7.2,
